Code,Date ,Start Time,End Time,Temperature (°C),Cloud Cover code,Beaufort scale ,Day of Week ,Species ,Bird Scientific Name ,Behaviour,Time of Observation,Plant species,Scientific.name,DBH,DBHClass,Native,BehaviourType,Type
S10,19/07/2024,10:06,10:26,20,1,2,Friday,BLJA,Cyanocitta cristata,Perch,10:13,Silver maple,Acer saccharinum,82,Large,Yes,Rest,Street
S07,21/06/2024,7:52,8:12,20,3,3,Friday,EUST,Sturnus vulgaris,Feed young,8:10,Silver maple,Acer saccharinum,83,Large,Yes,Reproduction,Street
S07,03/07/2024,8:58,9:18,21,1,3,Wednesday,EUST,Sturnus vulgaris,Feed young,9:17,Silver maple,Acer saccharinum,83,Large,Yes,Reproduction,Street
S04,20/06/2024,8:14,8:34,28,1,2,Thursday,EUST,Sturnus vulgaris,Bill wipe,8:27,Silver maple,Acer saccharinum,84,Large,Yes,Grooming,Street
S04,20/06/2024,8:14,8:34,28,1,2,Thursday,EUST,Sturnus vulgaris,Vocalize,8:28,Silver maple,Acer saccharinum,84,Large,Yes,Territory_defense,Street
S04,28/06/2024,9:08,9:28,17,1,1,Friday,EUST,Sturnus vulgaris,Perch,9:11,Silver maple,Acer saccharinum,84,Large,Yes,Rest,Street
S21,28/05/2024,8:29,8:49,18,4,4,Tuesday,WBNU,Sitta carolinensis,Peck,8:38,Silver maple,Acer saccharinum,85,Large,Yes,Foraging,Street
S07,03/07/2024,8:58,9:18,21,1,3,Wednesday,EUST,Sturnus vulgaris,Perch,9:09,Silver maple,Acer saccharinum,85,Large,Yes,Rest,Street
S07,03/06/2024,9:54,10:14,22,1,2,Monday,NOCA,Cardinalis cardinalis,Perch,10:00,Silver maple,Acer saccharinum,89,Large,Yes,Rest,Street
S17,20/06/2024,8:48,9:08,28,1,2,Thursday,BCCH,Poecile atricapillus,Glean,8:51,Silver maple,Acer saccharinum,91,Large,Yes,Foraging,Street
S17,20/06/2024,8:48,9:08,28,1,2,Thursday,BCCH,Poecile atricapillus,Glean,8:51,Silver maple,Acer saccharinum,91,Large,Yes,Foraging,Street
S17,20/06/2024,8:48,9:08,28,1,2,Thursday,BCCH,Poecile atricapillus,Glean,8:56,Silver maple,Acer saccharinum,91,Large,Yes,Foraging,Street
S17,20/06/2024,8:48,9:08,28,1,2,Thursday,BCCH,Poecile atricapillus,Vocalize,8:56,Silver maple,Acer saccharinum,91,Large,Yes,Territory_defense,Street
S17,20/06/2024,8:48,9:08,28,1,2,Thursday,HOSP,Passer domesticus,Vocalize,8:56,Silver maple,Acer saccharinum,91,Large,Yes,Territory_defense,Street
S17,28/06/2024,8:10,8:30,15,1,1,Friday,DOWO,Picoides bubescens,Hammer,8:20,Silver maple,Acer saccharinum,94,Large,Yes,Foraging,Street
S17,05/06/2024,8:46,9:06,21,1,2,Wednesday ,AMRO,Turdus migratorius,Perch,9:04,Silver maple,Acer saccharinum,96,Large,Yes,Rest,Street
S17,05/06/2024,8:46,9:06,21,1,2,Wednesday ,EUST,Sturnus vulgaris,Preen,9:05,Silver maple,Acer saccharinum,96,Large,Yes,Grooming,Street
S17,05/06/2024,8:46,9:06,21,1,2,Wednesday ,EUST,Sturnus vulgaris,Vocalize,9:05,Silver maple,Acer saccharinum,96,Large,Yes,Territory_defense,Street
S17,05/06/2024,8:46,9:06,21,1,2,Wednesday ,EUST,Sturnus vulgaris,Preen,9:05,Silver maple,Acer saccharinum,96,Large,Yes,Grooming,Street
S17,05/06/2024,8:46,9:06,21,1,2,Wednesday ,EUST,Sturnus vulgaris,Vocalize,9:05,Silver maple,Acer saccharinum,96,Large,Yes,Territory_defense,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,EUST,Sturnus vulgaris,Vocalize,9:51,Silver maple,Acer saccharinum,98,Large,Yes,Territory_defense,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,EUST,Sturnus vulgaris,Perch,9:55,Silver maple,Acer saccharinum,98,Large,Yes,Rest,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,EUST,Sturnus vulgaris,Perch,10:01,Silver maple,Acer saccharinum,98,Large,Yes,Rest,Street
S02,12/07/2024,9:49,10:09,22,4,2,Friday,EUST,Sturnus vulgaris,Perch,10:01,Silver maple,Acer saccharinum,98,Large,Yes,Rest,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Peck,7:21,Silver maple,Acer saccharinum,105,Large,Yes,Foraging,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Peck,7:23,Silver maple,Acer saccharinum,105,Large,Yes,Foraging,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Peck,7:25,Silver maple,Acer saccharinum,105,Large,Yes,Foraging,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Vocalize,7:25,Silver maple,Acer saccharinum,105,Large,Yes,Territory_defense,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Perch,7:33,Silver maple,Acer saccharinum,105,Large,Yes,Rest,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Perch,7:33,Silver maple,Acer saccharinum,105,Large,Yes,Rest,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Bill wipe,7:34,Silver maple,Acer saccharinum,105,Large,Yes,Grooming,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Glean,8:16,Silver maple,Acer saccharinum,105,Large,Yes,Foraging,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Glean,8:18,Silver maple,Acer saccharinum,105,Large,Yes,Foraging,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Perch,8:24,Silver maple,Acer saccharinum,105,Large,Yes,Rest,Street
S07,03/06/2024,9:54,10:14,22,1,2,Monday,EUST,Sturnus vulgaris,Perch,10:04,Silver maple,Acer saccharinum,106,Large,Yes,Rest,Street
S07,03/06/2024,9:54,10:14,22,1,2,Monday,EUST,Sturnus vulgaris,Preen,10:04,Silver maple,Acer saccharinum,106,Large,Yes,Grooming,Street
S07,03/06/2024,9:54,10:14,22,1,2,Monday,EUST,Sturnus vulgaris,Feed young,10:08,Silver maple,Acer saccharinum,106,Large,Yes,Reproduction,Street
S07,03/06/2024,9:54,10:14,22,1,2,Monday,EUST,Sturnus vulgaris,Perch,10:10,Silver maple,Acer saccharinum,106,Large,Yes,Rest,Street
S07,03/07/2024,8:58,9:18,21,1,3,Wednesday,EUST,Sturnus vulgaris,Vocalize,9:08,Silver maple,Acer saccharinum,107,Large,Yes,Territory_defense,Street
S07,03/07/2024,8:58,9:18,21,1,3,Wednesday,EUST,Sturnus vulgaris,Feed young,9:15,Silver maple,Acer saccharinum,107,Large,Yes,Reproduction,Street
S07,03/07/2024,8:58,9:18,21,1,3,Wednesday,EUST,Sturnus vulgaris,Vocalize,9:15,Silver maple,Acer saccharinum,107,Large,Yes,Territory_defense,Street
S07,03/07/2024,8:58,9:18,21,1,3,Wednesday,EUST,Sturnus vulgaris,Incubate,9:15,Silver maple,Acer saccharinum,107,Large,Yes,Reproduction,Street
S07,21/06/2024,7:52,8:12,20,3,3,Friday,EUST,Sturnus vulgaris,Feed young,8:00,Silver maple,Acer saccharinum,109,Large,Yes,Reproduction,Street
S07,21/06/2024,7:52,8:12,20,3,3,Friday,NOCA,Cardinalis cardinalis,Vocalize,8:01,Silver maple,Acer saccharinum,109,Large,Yes,Territory_defense,Street
S07,21/06/2024,7:52,8:12,20,3,3,Friday,EUST,Sturnus vulgaris,Feed young,8:02,Silver maple,Acer saccharinum,109,Large,Yes,Reproduction,Street
S07,21/06/2024,7:52,8:12,20,3,3,Friday,EUST,Sturnus vulgaris,Feed young,8:12,Silver maple,Acer saccharinum,109,Large,Yes,Reproduction,Street
S17,20/06/2024,8:48,9:08,28,1,2,Thursday,REVI,Vireo olivaceus,Vocalize,8:52,Silver maple,Acer saccharinum,111,Large,Yes,Territory_defense,Street
S12,04/07/2024,8:49,9:09,23,4,3,Thursday,BCCH,Poecile atricapillus,Court,9:08,Silver maple,Acer saccharinum,112,Large,Yes,Reproduction,Street
S12,04/07/2024,8:49,9:09,23,4,3,Thursday,BCCH,Poecile atricapillus,Court,9:08,Silver maple,Acer saccharinum,112,Large,Yes,Reproduction,Street
S12,04/07/2024,8:49,9:09,23,4,3,Thursday,WBNU,Sitta carolinensis,Vocalize,9:08,Silver maple,Acer saccharinum,112,Large,Yes,Territory_defense,Street
S12,12/07/2024,8:45,9:05,21,4,1,Friday,AMRO,Turdus migratorius,Perch,8:51,Silver maple,Acer saccharinum,112,Large,Yes,Rest,Street
Y13,17/05/2024,9:15,9:35,17,4,2,Friday ,MODO,Zenaida macroura,Perch,9:30,Silver maple,Acer saccharinum,140,Large,Yes,Rest,Yard
Y13,17/05/2024,9:15,9:35,17,4,2,Friday ,MODO,Zenaida macroura,Vocalize,9:32,Silver maple,Acer saccharinum,140,Large,Yes,Territory_defense,Yard
Y13,17/05/2024,9:15,9:35,17,4,2,Friday ,MODO,Zenaida macroura,Vocalize,9:32,Silver maple,Acer saccharinum,140,Large,Yes,Territory_defense,Yard
Y13,21/06/2024,7:25,7:45,20,1,3,Friday ,AMRO,Turdus migratorius,Hop,7:44,Silver maple,Acer saccharinum,140,Large,Yes,Foraging,Yard
Y13,21/06/2024,7:25,7:45,20,1,3,Friday ,AMRO,Turdus migratorius,Hop,7:44,Silver maple,Acer saccharinum,140,Large,Yes,Foraging,Yard
Y13,21/06/2024,7:25,7:45,20,1,3,Friday ,AMRO,Turdus migratorius,Hop,7:44,Silver maple,Acer saccharinum,140,Large,Yes,Foraging,Yard
Y13,21/06/2024,7:25,7:45,20,1,3,Friday ,AMRO,Turdus migratorius,Perch,7:44,Silver maple,Acer saccharinum,140,Large,Yes,Rest,Yard
S07,22/05/2024,7:04,7:24,19,1,1,Wednesday ,NOCA,Cardinalis cardinalis,Vocalize,7:20,Silver maple,Acer saccharinum,NA,,Yes,Territory_defense,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Feed young,7:25,Sugar maple,Acer saccharum,4,Small,Yes,Reproduction,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Feed young,7:25,Sugar maple,Acer saccharum,4,Small,Yes,Reproduction,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Perch,7:25,Sugar maple,Acer saccharum,4,Small,Yes,Rest,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Perch,7:27,Sugar maple,Acer saccharum,4,Small,Yes,Rest,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Perch,7:28,Sugar maple,Acer saccharum,4,Small,Yes,Rest,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Bill wipe,8:22,Sugar maple,Acer saccharum,4,Small,Yes,Grooming,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Perch,8:23,Sugar maple,Acer saccharum,4,Small,Yes,Rest,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Perch,8:23,Sugar maple,Acer saccharum,4,Small,Yes,Rest,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Bill wipe,8:25,Sugar maple,Acer saccharum,4,Small,Yes,Grooming,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Perch,8:26,Sugar maple,Acer saccharum,4,Small,Yes,Rest,Street
S10,24/05/2024,8:41,9:01,17,1,4,Friday,HOSP,Passer domesticus,Perch,9:01,Sugar maple,Acer saccharum,5,Small,Yes,Rest,Street
S10,24/05/2024,8:41,9:01,17,1,4,Friday,HOSP,Passer domesticus,Perch,9:01,Sugar maple,Acer saccharum,5,Small,Yes,Rest,Street
S10,24/05/2024,8:41,9:01,17,1,4,Friday,HOSP,Passer domesticus,Perch,9:01,Sugar maple,Acer saccharum,5,Small,Yes,Rest,Street
S10,24/05/2024,8:41,9:01,17,1,4,Friday,HOSP,Passer domesticus,Perch,8:54,Sugar maple,Acer saccharum,25,MedLarge,Yes,Rest,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Perch,7:39,Sugar maple,Acer saccharum,40,Large,Yes,Rest,Street
S10,03/06/2024,7:20,7:40,21,1,2,Monday,HOSP,Passer domesticus,Vocalize,7:39,Sugar maple,Acer saccharum,40,Large,Yes,Territory_defense,Street
S21,04/06/2024,9:46,10:06,20,1,2,Tuesday,SOSP,Melospiza melodia,Perch,9:49,Autumn blaze maple,Acer x freemanii 'Autumn Blaze',30,Large,Yes,Rest,Street
S21,11/06/2024,7:05,7:25,12,4,2,Tuesday,CEDW,Bombycilla cedrorum,Perch,7:25,Autumn blaze maple,Acer x freemanii 'Autumn Blaze',30,Large,Yes,Rest,Street
S21,11/06/2024,7:05,7:25,12,4,2,Tuesday,CEDW,Bombycilla cedrorum,Perch,7:25,Autumn blaze maple,Acer x freemanii 'Autumn Blaze',30,Large,Yes,Rest,Street
S21,26/06/2024,7:49,8:09,21,3,3,Wednesday ,HOSP,Passer domesticus,Vocalize,8:02,Autumn blaze maple,Acer x freemanii 'Autumn Blaze',30,Large,Yes,Territory_defense,Street
S08,04/06/2024,8:15,8:35,18,1,2,Tuesday,HOSP,Passer domesticus,Vocalize,8:35,Autumn blaze maple,Acer x freemanii 'Autumn Blaze',36,Large,Yes,Territory_defense,Street
S08,13/06/2024,7:21,7:41,15,1,1,Thursday,EUST,Sturnus vulgaris,Vocalize,7:39,Autumn blaze maple,Acer x freemanii 'Autumn Blaze',36,Large,Yes,Territory_defense,Street
S08,13/06/2024,7:21,7:41,15,1,1,Thursday,EUST,Sturnus vulgaris,Vocalize,7:39,Autumn blaze maple,Acer x freemanii 'Autumn Blaze',36,Large,Yes,Territory_defense,Street
S08,13/06/2024,7:21,7:41,15,1,1,Thursday,EUST,Sturnus vulgaris,Vocalize,7:39,Autumn blaze maple,Acer x freemanii 'Autumn Blaze',36,Large,Yes,Territory_defense,Street
S05,08/07/2024,7:55,8:15,22,2,2,Monday,HOSP,Passer domesticus,Perch,8:14,Celebration maple,Acer x freemanii Celebration,18,MedLarge,Yes,Rest,Street
Y06,04/06/2024,8:15,8:35,19,1,2,Tuesday,AMRO,Turdus migratorius,Perch,8:48,Common serviceberry,Amelanchier arborea,3,Small,Yes,Rest,Yard
S01,02/07/2024,8:48,9:08,21,1,2,Tuesday,NOCA,Cardinalis cardinalis,Vocalize,9:08,River birch,Betula nigra,10,MedSmall,Yes,Territory_defense,Street
S19,26/06/2024,7:19,7:39,21,2,3,Wednesday ,NOCA,Cardinalis cardinalis,Vocalize,7:29,River birch,Betula nigra,15,MedLarge,Yes,Territory_defense,Street
S19,19/07/2024,8:48,9:08,18,1,2,Friday,AMRO,Turdus migratorius,Incubate,9:06,River birch,Betula nigra,15,MedLarge,Yes,Reproduction,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:05,Paper birch,Betula papyrifera,5,Small,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:05,Paper birch,Betula papyrifera,5,Small,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:05,Paper birch,Betula papyrifera,5,Small,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:05,Paper birch,Betula papyrifera,5,Small,Yes,Rest,Street
S09,03/06/2024,8:22,8:42,21,1,2,Monday,HOSP,Passer domesticus,Vocalize,8:25,Common hackberry,Celtis occidentalis,4,Small,Yes,Territory_defense,Street
S13,17/05/2024,6:59,7:19,16,4,2,Friday,HOSP,Passer domesticus,Glean,7:15,Common hackberry,Celtis occidentalis,5,Small,Yes,Foraging,Street
S13,17/05/2024,6:59,7:19,16,4,2,Friday,NOCA,Cardinalis cardinalis,Perch,7:15,Common hackberry,Celtis occidentalis,5,Small,Yes,Rest,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Perch,9:38,Common hackberry,Celtis occidentalis,5,Small,Yes,Rest,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Vocalize,9:38,Common hackberry,Celtis occidentalis,5,Small,Yes,Territory_defense,Street
S09,24/05/2024,9:18,9:38,17,1,4,Friday,HOSP,Passer domesticus,Bill wipe,9:38,Common hackberry,Celtis occidentalis,5,Small,Yes,Grooming,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:01,Common hackberry,Celtis occidentalis,5,Small,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:02,Common hackberry,Celtis occidentalis,5,Small,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:02,Common hackberry,Celtis occidentalis,5,Small,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:02,Common hackberry,Celtis occidentalis,5,Small,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:02,Common hackberry,Celtis occidentalis,5,Small,Yes,Rest,Street
S09,08/07/2024,8:57,9:17,23,2,2,Monday,HOSP,Passer domesticus,Perch,9:02,Common hackberry,Celtis occidentalis,5,Small,Yes,Rest,Street
S15,29/05/2024,7:54,8:14,13,1,2,Wednesday ,HOSP,Passer domesticus,Perch,8:01,Common hackberry,Celtis occidentalis,16,MedLarge,Yes,Rest,Street
S15,29/05/2024,7:54,8:14,13,1,2,Wednesday ,HOSP,Passer domesticus,Perch,8:01,Common hackberry,Celtis occidentalis,16,MedLarge,Yes,Rest,Street
S06,31/05/2024,9:03,9:23,15,1,2,Friday,NOCA,Cardinalis cardinalis,Perch,9:12,Common hackberry,Celtis occidentalis,25,MedLarge,Yes,Rest,Street
S06,31/05/2024,9:03,9:23,15,1,2,Friday,NOCA,Cardinalis cardinalis,Perch,9:12,Common hackberry,Celtis occidentalis,25,MedLarge,Yes,Rest,Street
S06,31/05/2024,9:03,9:23,15,1,2,Friday,HOSP,Passer domesticus,Bill wipe,9:13,Common hackberry,Celtis occidentalis,25,MedLarge,Yes,Grooming,Street
S06,31/05/2024,9:03,9:23,15,1,2,Friday,NOCA,Cardinalis cardinalis,Hop,9:22,Common hackberry,Celtis occidentalis,25,MedLarge,Yes,Foraging,Street
Y03,04/07/2024,7:59,8:19,22,3,3,Thursday,NOFL,Colaptes auratus,Perch,8:09,Eurasian smoketree,Cotinus coggygria,11,MedSmall,No,Rest,Yard
Y03,30/05/2024,9:08,9:20,15,1,2,Thursday,SOSP,Melospiza melodia,Vocalize,9:12,Nootka cypress,Cupressus nootkatensis,15,MedLarge,No,Territory_defense,Yard
Y03,30/05/2024,9:08,9:20,15,1,2,Thursday,SOSP,Melospiza melodia,Vocalize,9:14,Nootka cypress,Cupressus nootkatensis,15,MedLarge,No,Territory_defense,Yard
Y03,30/05/2024,9:08,9:20,15,1,2,Thursday,SOSP,Melospiza melodia,Vocalize,9:19,Nootka cypress,Cupressus nootkatensis,15,MedLarge,No,Territory_defense,Yard
Y03,30/05/2024,9:08,9:20,15,1,2,Thursday,SOSP,Melospiza melodia,Vocalize,9:25,Nootka cypress,Cupressus nootkatensis,15,MedLarge,No,Territory_defense,Yard
Y03,19/06/2024,7:56,8:16,26,1,2,Wednesday,SOSP,Melospiza melodia,Vocalize,8:14,Nootka cypress,Cupressus nootkatensis,15,MedLarge,No,Territory_defense,Yard
Y03,04/07/2024,7:59,8:19,22,3,3,Thursday,NOCA,Cardinalis cardinalis,Perch,8:17,Nootka cypress,Cupressus nootkatensis,15,MedLarge,No,Rest,Yard
Y03,04/07/2024,7:59,8:19,22,3,3,Thursday,SOSP,Melospiza melodia,Vocalize,8:19,Nootka cypress,Cupressus nootkatensis,15,MedLarge,No,Territory_defense,Yard
S08,13/06/2024,7:21,7:41,15,1,1,Thursday,HOSP,Passer domesticus,Vocalize,7:28,Bush honeysuckle,Diervilla lonicera,2,Small,No,Territory_defense,Street
S08,13/06/2024,7:21,7:41,15,1,1,Thursday,HOSP,Passer domesticus,Preen,7:28,Bush honeysuckle,Diervilla lonicera,2,Small,No,Grooming,Street
S08,13/06/2024,7:21,7:41,15,1,1,Thursday,HOSP,Passer domesticus,Vocalize,7:28,Bush honeysuckle,Diervilla lonicera,2,Small,No,Territory_defense,Street
S08,02/07/2024,7:15,7:35,20,1,2,Tuesday,HOSP,Passer domesticus,Vocalize,7:22,Bush honeysuckle,Diervilla lonicera,2,Small,No,Territory_defense,Street
Y13,17/05/2024,9:15,9:35,17,4,2,Friday ,HOSP,Passer domesticus,Glean,9:24,Burning bush,Euonymus alatus,1,Small,No,Foraging,Yard
Y03,15/05/2024,7:03,7:23,13,4,3,Wednesday,EWPE,Contopus virens,Sally,7:20,Burning bush,Euonymus alatus,2,Small,No,Foraging,Yard
Y03,30/05/2024,9:08,9:20,15,1,2,Thursday,SOSP,Melospiza melodia,Court,9:21,Leopard plant,Farfugium japonicum,NA,,No,Reproduction,Yard
Y03,30/05/2024,9:08,9:20,15,1,2,Thursday,SOSP,Melospiza melodia,Vocalize,9:21,Leopard plant,Farfugium japonicum,NA,,No,Territory_defense,Yard
Y03,30/05/2024,9:08,9:20,15,1,2,Thursday,SOSP,Melospiza melodia,Hop,9:28,Leopard plant,Farfugium japonicum,NA,,No,Foraging,Yard
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Perch,8:14,Greenstem forsythia,Forsythia viridissima,NA,,No,Rest,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Bill wipe,8:14,Greenstem forsythia,Forsythia viridissima,NA,,No,Grooming,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Hop,8:14,Greenstem forsythia,Forsythia viridissima,NA,,No,Foraging,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Bill wipe,8:17,Greenstem forsythia,Forsythia viridissima,NA,,No,Grooming,Street
S10,25/06/2024,8:09,8:29,18,1,2,Tuesday,HOSP,Passer domesticus,Perch,8:29,Greenstem forsythia,Forsythia viridissima,NA,,No,Rest,Street
Y25,05/06/2024,9:18,9:38,21,2,2,Wednesday,AMRO,Turdus migratorius,Feed fledgling,9:31,White ash,Fraxinus americana,20,MedLarge,Yes,Reproduction,Yard
Y25,05/06/2024,9:18,9:38,21,2,2,Wednesday,AMRO,Turdus migratorius,Receive food ,9:31,White ash,Fraxinus americana,20,MedLarge,Yes,Reproduction,Yard
Y25,05/06/2024,9:18,9:38,21,2,2,Wednesday,AMRO,Turdus migratorius,Vocalize,9:32,White ash,Fraxinus americana,20,MedLarge,Yes,Territory_defense,Yard
Y25,05/06/2024,9:18,9:38,21,2,2,Wednesday,SOSP,Melospiza melodia,Preen,9:33,White ash,Fraxinus americana,20,MedLarge,Yes,Grooming,Yard
Y25,05/06/2024,9:18,9:38,21,2,2,Wednesday,AMRO,Turdus migratorius,Vocalize,9:38,White ash,Fraxinus americana,20,MedLarge,Yes,Territory_defense,Yard
Y25,23/05/2024,7:24,7:43,21,4,3,Thursday,AMCR,Corvus brachyrhynchos,Vocalize,7:37,White ash,Fraxinus americana,40,Large,Yes,Territory_defense,Yard
Y25,28/06/2024,8:42,9:02,15,1,1,Friday ,HOSP,Passer domesticus,Glean,8:53,White ash,Fraxinus americana,40,Large,Yes,Foraging,Yard
Y25,28/06/2024,8:42,9:02,15,1,1,Friday ,HOSP,Passer domesticus,Glean,8:55,White ash,Fraxinus americana,40,Large,Yes,Foraging,Yard
Y25,28/06/2024,8:42,9:02,15,1,1,Friday ,HOSP,Passer domesticus,Bill wipe,8:55,White ash,Fraxinus americana,40,Large,Yes,Grooming,Yard
Y25,09/07/2024,8:00,8:20,23,4,2,Tuesday,HOSP,Passer domesticus,Perch,8:11,White ash,Fraxinus americana,40,Large,Yes,Rest,Yard
Y25,09/07/2024,8:00,8:20,23,4,2,Tuesday,HOSP,Passer domesticus,Perch,8:14,White ash,Fraxinus americana,40,Large,Yes,Rest,Yard
Y25,09/07/2024,8:00,8:20,23,4,2,Tuesday,HOSP,Passer domesticus,Perch,8:19,White ash,Fraxinus americana,40,Large,Yes,Rest,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,CHSP,Spizella passerina,Vocalize,7:18,White ash,Fraxinus americana,60,Large,Yes,Territory_defense,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,WAVI,Vireo gilvus,Reach,7:19,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,WAVI,Vireo gilvus,Glean,7:19,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,WAVI,Vireo gilvus,Sally,7:19,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,WAVI,Vireo gilvus,Sally,7:19,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,WAVI,Vireo gilvus,Reach,7:19,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,WAVI,Vireo gilvus,Glean,7:19,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,CSWA,Setophaga pensylvanica,Vocalize,7:20,White ash,Fraxinus americana,60,Large,Yes,Territory_defense,Yard
Y18,16/05/2024,7:04,7:26,13,4,3,Thursday,CSWA,Setophaga pensylvanica,Glean,7:20,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,30/05/2024,10:05,10:25,16,1,2,Thursday,WBNU,Sitta carolinensis,Peck,10:24,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,30/05/2024,10:05,10:25,16,1,2,Thursday,AMGO,Spinus tristis,Glean,10:25,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,30/05/2024,10:05,10:25,16,1,2,Thursday,AMGO,Spinus tristis,Glean,10:25,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,BCCH,Poecile atricapillus,Glean,7:32,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,BCCH,Poecile atricapillus,Glean,7:34,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,DOWO,Picoides pubes,Hammer,7:36,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,BCCH,Poecile atricapillus,Glean,7:39,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
Y18,19/06/2024,7:26,7:46,26,4,2,Wednesday,BCCH,Poecile atricapillus,Glean,7:39,White ash,Fraxinus americana,60,Large,Yes,Foraging,Yard
