Code,Date,Time,Temperature,Wind,Noise,Cloud,Time.obs,Bird.code,Bird.sci,Bird.gen,Bird.sp,Behaviour,Behaviour.type,Plant.common,Plant.sci,Plant.genus,Plant.sp,DBH,Notes
S09,8/5/2025,8:21,7,3,1,4,8:38,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:38,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:39,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:39,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:39,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:39,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:39,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:39,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:39,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:39,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:41,EUST,Sturnus vulgaris,Sturnus,vulgaris,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,49,
S09,8/5/2025,8:21,7,3,1,4,8:41,EUST,Sturnus vulgaris,Sturnus,vulgaris,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,83,
S09,8/5/2025,8:21,7,3,1,4,8:41,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,83,
S09,8/5/2025,8:21,7,3,1,4,8:41,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,83,
Y33,8/5/2025,9:05,7,3,1,4,9:06,SCJU,Junco hyemalis,Junco,hyemalis,Peck,Foraging,Ground,NA,NA,NA,NA,"Heard: CHSP in neighbours, AMRO alarm call, SOSP, AMGO. Yard got quiet after alarm call. No warblers heard."
Y33,8/5/2025,9:05,7,3,1,4,9:07,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Mock orange,Philadelphus coronarius,Philadelphus,coronarius,6,Check tree species.
Y33,8/5/2025,9:05,7,3,1,4,9:07,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Mock orange,Philadelphus coronarius,Philadelphus,coronarius,6,Check tree species.
Y33,8/5/2025,9:05,7,3,1,4,9:08,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:08,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:11,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y33,8/5/2025,9:05,7,3,1,4,9:11,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y33,8/5/2025,9:05,7,3,1,4,9:12,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Mock orange,Philadelphus coronarius,Philadelphus,coronarius,6,Check tree species.
Y33,8/5/2025,9:05,7,3,1,4,9:12,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Mock orange,Philadelphus coronarius,Philadelphus,coronarius,6,Check tree species.
Y33,8/5/2025,9:05,7,3,1,4,9:13,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:13,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:13,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:13,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:13,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:14,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:14,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:15,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:15,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:15,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:15,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y33,8/5/2025,9:05,7,3,1,4,9:15,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y33,8/5/2025,9:05,7,3,1,4,9:16,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y33,8/5/2025,9:05,7,3,1,4,9:16,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y33,8/5/2025,9:05,7,3,1,4,9:16,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y33,8/5/2025,9:05,7,3,1,4,9:17,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Manitoba maple,Acer negundo,Acer,negundo,39,Right
Y33,8/5/2025,9:05,7,3,1,4,9:18,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Manitoba maple,Acer negundo,Acer,negundo,52,Left
Y33,8/5/2025,9:05,7,3,1,4,9:18,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Common lilac,Syringa vulgaris,Syringa,vulgaris,10,
Y33,8/5/2025,9:05,7,3,1,4,9:21,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Manitoba maple,Acer negundo,Acer,negundo,52,Left
S15,8/5/2025,9:30,7,3,4,4,9:30,CHSP,Spizella passerina,Spizella,passerina,Unknown,Unknown,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,21,Check tree species. Tree with red band.
S15,8/5/2025,9:30,7,3,4,4,9:32,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,Scots pine,Pinus sylvestris,Pinus,sylvestris,28,Check tree species.
S15,8/5/2025,9:30,7,3,4,4,9:37,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,Red ash,Fraxinus pennsylvanica,Fraxinus,pennsylvanica,21,Check tree species.
S15,8/5/2025,9:30,7,3,4,4,9:40,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,Ground,NA,NA,NA,NA,
S15,8/5/2025,9:30,7,3,4,4,9:40,CHSP,Spizella passerina,Spizella,passerina,Peck,Foraging,Ground,NA,NA,NA,NA,
S15,8/5/2025,9:30,7,3,4,4,9:46,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,Scots pine,Pinus sylvestris,Pinus,sylvestris,28,Check tree species.
S15,8/5/2025,9:30,7,3,4,4,9:46,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Scots pine,Pinus sylvestris,Pinus,sylvestris,28,Check tree species.
S15,8/5/2025,9:30,7,3,4,4,9:46,CHSP,Spizella passerina,Spizella,passerina,Vocalising,Vocalisation,Little-leaved linden,Tilia cordata,Tilia,cordata,59,"Heard: AMRO, EUST"
S19,12/5/2025,7:13,11,2,2,1,7:23,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Lime linden,Tilia europaea,Tilia,europaea,13,Check tree species. Tree beside mulberry.
S19,12/5/2025,7:13,11,2,2,1,7:24,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Lime linden,Tilia europaea,Tilia,europaea,13,Check tree species. Tree beside mulberry.
S19,12/5/2025,7:13,11,2,2,1,7:25,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Lime linden,Tilia europaea,Tilia,europaea,13,Check tree species. Tree beside mulberry.
S19,12/5/2025,7:13,11,2,2,1,7:25,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,Blue spruce,Picea pungens,Picea,pungens,40,Check tree species. Corner spruce.
S19,12/5/2025,7:13,11,2,2,1,7:25,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Katsura tree,Cercidiphyllum japonicum,Cercidiphyllum,japonicum,11,Check tree species. Tree 2.
S19,12/5/2025,7:13,11,2,2,1,7:26,HOSP,Passer domesticus,Passer,domesticus,Nest building,Reproduction,Blue spruce,Picea pungens,Picea,pungens,40,Check tree species. Corner spruce.
S19,12/5/2025,7:13,11,2,2,1,7:26,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S19,12/5/2025,7:13,11,2,2,1,7:26,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Lime linden,Tilia europaea,Tilia,europaea,13,Check tree species. Tree beside mulberry.
S19,12/5/2025,7:13,11,2,2,1,7:27,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,River birch,Betula nigra,Betula,nigra,17,
S19,12/5/2025,7:13,11,2,2,1,7:27,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,River birch,Betula nigra,Betula,nigra,17,
S19,12/5/2025,7:13,11,2,2,1,7:27,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,River birch,Betula nigra,Betula,nigra,17,
S19,12/5/2025,7:13,11,2,2,1,7:28,HOSP,Passer domesticus,Passer,domesticus,Nest building,Reproduction,Blue spruce,Picea pungens,Picea,pungens,40,Check tree species. Corner spruce.
S19,12/5/2025,7:13,11,2,2,1,7:29,HOSP,Passer domesticus,Passer,domesticus,Collecting nesting materials,Reproduction,River birch,Betula nigra,Betula,nigra,17,
S19,12/5/2025,7:13,11,2,2,1,7:31,HOSP,Passer domesticus,Passer,domesticus,Unknown,Unknown,Red maple,Acer rubrum,Acer,rubrum,37,Check tree species. Tree on left of river birch.
S19,12/5/2025,7:13,11,2,2,1,7:32,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,47,
S19,12/5/2025,7:13,11,2,2,1,7:32,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,29,
S19,12/5/2025,7:13,11,2,2,1,7:32,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Lime linden,Tilia europaea,Tilia,europaea,13,Check tree species. Tree 1.
Y26,12/5/2025,7:51,11,2,2,1,7:56,EUST,Sturnus vulgaris,Sturnus,vulgaris,Inactive rest,Inactive rest,Dead standing,NA,NA,NA,20,"Heard: NOPA, YEWA, AMRE, HOSP. Saw: SCTA, HOFI. Baby squirrels living in roof."
Y26,12/5/2025,7:51,11,2,2,1,7:58,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Common pear,Pyrus communis,Pyrus,communis,17,Check tree species. Middle tree
Y26,12/5/2025,7:51,11,2,2,1,8:00,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Apple,Malus domesticus,Malus,domesticus,21,Check tree species. Apple?
S08,12/5/2025,8:22,13,2,2,1,8:29,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Freeman maple,Acer freemanii,Acer,freemanii,43,Check tree species. Tree next to corner.
S08,12/5/2025,8:22,13,2,2,1,8:29,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Freeman maple,Acer freemanii,Acer,freemanii,37,Check tree species. Tree on corner.
S08,12/5/2025,8:22,13,2,2,1,8:35,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Freeman maple,Acer freemanii,Acer,freemanii,43,
S08,12/5/2025,8:22,13,2,2,1,8:40,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Freeman maple,Acer freemanii,Acer,freemanii,37,"Heard: AMRE, NOPA, YEWA, AMRE, BTNW, NOCA, HOSP."
Y06,12/5/2025,9:11,13,2,2,3,,,,#N/A,#N/A,,,,,,,,"Paused at a tree on our way to the yard to see warblers, including MYWA, NAWA, CSWA, CMWA, AMRE. Very quiet, got colder. Heard: MYWA, NOCA, AMRO, WTSP when in yard."
S20,12/5/2025,9:35,13,2,3,3,9:35,MYWA,Setophaga coronata,Setophaga,coronata,Glean,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,67,"Heard: BLJA, NOCA, HOSP, WTSP. Still cold and quiet."
S20,12/5/2025,9:35,13,2,3,3,9:35,AMRO,Turdus migratorius,Turdus,migratorius,Inactive rest,Inactive rest,Silver maple,Acer saccharinum,Acer,saccharinum,67,
S20,12/5/2025,9:35,13,2,3,3,9:48,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,67,
S20,12/5/2025,9:35,13,2,3,3,9:48,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,67,
S20,12/5/2025,9:35,13,2,3,3,9:48,RCKI,Corthylio calendula,Corthylio,calendula,Glean,Foraging,Silver maple,Acer saccharinum,Acer,saccharinum,67,
S20,12/5/2025,9:35,13,2,3,3,9:49,RCKI,Corthylio calendula,Corthylio,calendula,Glean,Foraging,Norway maple,Acer platanoides,Acer,platanoides,61,
S20,12/5/2025,9:35,13,2,3,3,9:49,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,61,
Y49,13/5/2025,7:20,13,2,2,1,7:23,WTSP,Zonotrichia albicollis,Zonotrichia,albicollis,Peck,Foraging,Ground,NA,NA,NA,NA,"Heard: NAWA, AMGO, MERL, CHSW. Saw tan WTSP morph."
Y49,13/5/2025,7:20,13,2,2,1,7:23,WTSP,Zonotrichia albicollis,Zonotrichia,albicollis,Peck,Foraging,Ground,NA,NA,NA,NA,
Y49,13/5/2025,7:20,13,2,2,1,7:23,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Japanese maple,Acer palmatum,Acer,palmatum,?,
Y49,13/5/2025,7:20,13,2,2,1,7:23,EWCS,Zonotrichia leucophrys,Zonotrichia,leucophrys,Peck,Foraging,Ground,NA,NA,NA,NA,
Y49,13/5/2025,7:20,13,2,2,1,7:24,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Inactive rest,Inactive rest,Japanese maple,Acer palmatum,Acer,palmatum,?,
Y49,13/5/2025,7:20,13,2,2,1,7:30,Unknown,Unknown,Unknown,Unknown,Glean,Foraging,Norway maple,Acer platanoides,Acer,platanoides,?,NAWA heard nearby and RCKI seen on street.
Y49,13/5/2025,7:20,13,2,2,1,7:33,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,?,?,?,?,?,Check tree species. Tree in left corner.
Y49,13/5/2025,7:20,13,2,2,1,7:33,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Japanese maple,Acer palmatum,Acer,palmatum,?,
Y49,13/5/2025,7:20,13,2,2,1,7:33,WTSP,Zonotrichia albicollis,Zonotrichia,albicollis,Peck,Foraging,Ground,NA,NA,NA,NA,
Y49,13/5/2025,7:20,13,2,2,1,7:33,WTSP,Zonotrichia albicollis,Zonotrichia,albicollis,Peck,Foraging,Ground,NA,NA,NA,NA,
Y49,13/5/2025,7:20,13,2,2,1,7:34,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,?,
Y49,13/5/2025,7:20,13,2,2,1,7:34,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Japanese maple,Acer palmatum,Acer,palmatum,?,
Y49,13/5/2025,7:20,13,2,2,1,7:35,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Norway maple,Acer platanoides,Acer,platanoides,?,
Y49,13/5/2025,7:20,13,2,2,1,7:35,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,Japanese maple,Acer palmatum,Acer,palmatum,?,
Y49,13/5/2025,7:20,13,2,2,1,7:35,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Japanese maple,Acer palmatum,Acer,palmatum,?,
Y49,13/5/2025,7:20,13,2,2,1,7:37,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Norway maple,Acer platanoides,Acer,platanoides,?,
Y49,13/5/2025,7:20,13,2,2,1,7:37,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y49,13/5/2025,7:20,13,2,2,1,7:37,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y49,13/5/2025,7:20,13,2,2,1,7:37,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,?,?,?,?,?,Check tree species. Tree in left corner.
Y49,13/5/2025,7:20,13,2,2,1,7:38,NOCA,Cardinalis cardinalis,Cardinalis,cardinalis,Bill wipe,Grooming,Norway maple,Acer platanoides,Acer,platanoides,?,
Y49,13/5/2025,7:20,13,2,2,1,7:39,EWCS,Zonotrichia leucophrys,Zonotrichia,leucophrys,Peck,Foraging,Ground,NA,NA,NA,NA,
Y49,13/5/2025,7:20,13,2,2,1,7:39,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,?,
Y49,13/5/2025,7:20,13,2,2,1,7:40,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,Japanese maple,Acer palmatum,Acer,palmatum,?,
S11,13/5/2025,7:45,13,3,2,1,7:45,NAWA,Leiothlypis ruficapilla,Leiothlypis,ruficapilla,Glean,Foraging,White elm,Ulmus americana,Ulmus,americana,82,"Heard: RCKI, AMCR, AMRO, ROPI, HOSP, RBGU. NAWA was present the whole time. Chouette seen by a resident."
S11,13/5/2025,7:45,13,3,2,1,7:45,NAWA,Leiothlypis ruficapilla,Leiothlypis,ruficapilla,Vocalising,Vocalisation,White elm,Ulmus americana,Ulmus,americana,82,"*Pretty sure it was an elm, not a silver"
S11,13/5/2025,7:45,13,3,2,1,7:53,WTSP,Zonotrichia albicollis,Zonotrichia,albicollis,Vocalising,Vocalisation,Little-leaved linden,Tilia cordata,Tilia,cordata,41,
S11,13/5/2025,7:45,13,3,2,1,7:54,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,White elm,Ulmus americana,Ulmus,americana,82,
S11,13/5/2025,7:45,13,3,2,1,7:54,Unknown,Unknown,Unknown,Unknown,Inactive rest,Inactive rest,Little-leaved linden,Tilia cordata,Tilia,cordata,41,
S11,13/5/2025,7:45,13,3,2,1,8:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Little-leaved linden,Tilia cordata,Tilia,cordata,41,Chasing each other.
S11,13/5/2025,7:45,13,3,2,1,8:00,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Little-leaved linden,Tilia cordata,Tilia,cordata,41,Chasing each other.
S05,13/5/2025,8:14,14,3,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MERL flyover, garbage truck passing, lots of pedestrians. Heard: HOSP, EUST, NAWA, MERL, BCCH, ROPI."
Y09,13/5/2025,8:52,14,2,2,1,9:00,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Little-leaved linden,Tilia cordata,Tilia,cordata,14,"Heard: WBNU, AMCR, WTSP, BLJA, NOCA, BCCH, MYWA."
Y09,13/5/2025,8:52,14,2,2,1,9:05,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Little-leaved linden,Tilia cordata,Tilia,cordata,14,
S14,13/5/2025,9:21,16,2,2,1,9:28,HOSP,Passer domesticus,Passer,domesticus,Glean,Foraging,Little-leaved linden,Tilia cordata,Tilia,cordata,51,"COHA pair flyover. Heard: AMGO, HOSP, AMCR. Very quiet overall. Check tree species."
S21,14/5/2025,7:07,16,1,1,1,7:14,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,"Cat. TEWA singing loudly in backyard with large silver maple. Heard: AMGO, HOFI, REVI, CHSW, TEWA, NOCA, SOSP, AMRO (alarm call), BCCH, HOSP, NOFL"
S21,14/5/2025,7:07,16,1,1,1,7:19,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Inactive rest,Inactive rest,Kentucky coffee tree,Gymnocladus dioicus,Gymnocladus,dioicus,10,
S21,14/5/2025,7:07,16,1,1,1,7:19,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Inactive rest,Inactive rest,Ground,NA,NA,NA,,
S21,14/5/2025,7:07,16,1,1,1,7:19,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Inactive rest,Inactive rest,Kentucky coffee tree,Gymnocladus dioicus,Gymnocladus,dioicus,10,
S21,14/5/2025,7:07,16,1,1,1,7:19,HOFI,Haemorhous mexicanus,Haemorhous,mexicanus,Peck,Foraging,Ground,NA,NA,NA,NA,
S21,14/5/2025,7:07,16,1,1,1,7:19,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,67,
S21,14/5/2025,7:07,16,1,1,1,7:21,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,Ground,NA,NA,NA,NA,
S21,14/5/2025,7:07,16,1,1,1,7:21,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
S21,14/5/2025,7:07,16,1,1,1,7:27,BCCH,Poecile atricapillus,Poecile,atricapillus,Bill wipe,Grooming,Norway maple,Acer platanoides,Acer,platanoides,26,
S21,14/5/2025,7:07,16,1,1,1,7:27,BCCH,Poecile atricapillus,Poecile,atricapillus,Vocalising,Vocalisation,Norway maple,Acer platanoides,Acer,platanoides,26,
Y32,14/5/2025,7:50,17,1,3,1,7:50,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,?,Begging behaviour
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,European crabapple,Malus sylvestris,Malus,sylvestris,?,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,?,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,?,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,?,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,White cedar,Thuja occidentalis,Thuja,occidentalis,13,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,White cedar,Thuja occidentalis,Thuja,occidentalis,13,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,White cedar,Thuja occidentalis,Thuja,occidentalis,13,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,White cedar,Thuja occidentalis,Thuja,occidentalis,13,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,White cedar,Thuja occidentalis,Thuja,occidentalis,13,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Inactive rest,Inactive rest,European crabapple,Malus sylvestris,Malus,sylvestris,?,
Y32,14/5/2025,7:50,17,1,3,1,8:01,HOSP,Passer domesticus,Passer,domesticus,Peck,Foraging,Ground,NA,NA,NA,NA,
Y32,14/5/2025,7:50,17,1,3,1,8:04,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,European crabapple,Malus sylvestris,Malus,sylvestris,?,
Y32,14/5/2025,7:50,17,1,3,1,8:04,HOSP,Passer domesticus,Passer,domesticus,Vocalising,Vocalisation,European crabapple,Malus sylvestris,Malus,sylvestris,?,
Y32,14/5/2025,7:50,17,1,3,1,8:05,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,European crabapple,Malus sylvestris,Malus,sylvestris,?,
Y32,14/5/2025,7:50,17,1,3,1,8:05,HOSP,Passer domesticus,Passer,domesticus,Bill wipe,Grooming,European crabapple,Malus sylvestris,Malus,sylvestris,?,"Dog and kid in backyard. Heard: CHSP, NOCA, AMRO, CHSW, HOSP, SOSP"
S13,14/5/2025,8:21,17,2,3,1,,,,#N/A,#N/A,,,,,,,,"Heard: CHSW, CHSP, AMRO, SOSP, EUST, HOSP, NOCA, TEWA, BLJA, AMRO, HOFI, MODO"
Y45,14/5/2025,8:49,18,1,2,1,8:53,SOSP,Melospiza melodia,Melospiza,melodia,Preening,Grooming,Balsam fir,Abies balsamea,Abies,balsamea,5,"Heard: RWBL, HOFI, HOSP, WTSP, AMRO, BCCH, NOCA, CHSP, SOSP, CHSW, COGR, EUST, AMGO"
Y45,14/5/2025,8:49,18,1,2,1,8:58,SOSP,Melospiza melodia,Melospiza,melodia,Bill wipe,Grooming,Balsam fir,Abies balsamea,Abies,balsamea,15,
Y45,14/5/2025,8:49,18,1,2,1,8:58,SOSP,Melospiza melodia,Melospiza,melodia,Peck,Foraging,Ground,NA,NA,NA,NA,
