"","Code","Date","Start.Time","End.Time","Temperature...C.","Cloud.Cover.code","Beaufort.scale","Day.of.Week","Species","Bird.Scientific.Name","Behaviour","Time.of.Observation","Plant.species","Scientific.Name","DBH..cm.","Notes","X","Type","IsHedge","Basal.density","BehaviourType","DBH"
"673","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","AMRO","Turdus migratorius","Preen","9:57","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","25"
"674","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","AMRO","Turdus migratorius","Peck","9:57","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","25"
"675","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","AMRO","Turdus migratorius","Perch","9:57","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","25"
"676","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","AMRO","Turdus migratorius","Preen","9:57","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","25"
"677","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","AMRO","Turdus migratorius","Peck","9:57","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","25"
"678","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","NOCA","Cardinalis cardinalis","Perch","10:00","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","89"
"679","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","EUST","Sturnus vulgaris","Gape","10:03","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"680","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","EUST","Sturnus vulgaris","Perch","10:04","Silver maple","Acer saccharinum",NA,"Nest in cavity",NA,"Street",NA,NA,"Rest","106"
"681","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","EUST","Sturnus vulgaris","Preen","10:04","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","106"
"682","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","EUST","Sturnus vulgaris","Feed young","10:08","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Reproduction","106"
"683","S07","03/06/2024","9:54","10:14",22,1,2,"Monday","EUST","Sturnus vulgaris","Perch","10:10","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","106"
"684","S19","04/06/2024","7:21","7:41",18,1,2,"Tuesday","HOSP","Passer domesticus","Perch","7:26","Norway maple","Acer platanoides",NA,"BLJA X2, NOCA, AMRO on silver maple across the street",NA,"Street",NA,NA,"Rest","50"
"685","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:16","Ground",NA,NA,"AMRO and NOCA heard vocalizing.",NA,"Street",NA,NA,"Foraging",NA
"686","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:16","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"687","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:16","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"688","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Hop","8:17","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"689","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","AMCR","Corvus brachyrhynchos","Preen","8:17","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Grooming","70"
"690","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","AMCR","Corvus brachyrhynchos","Perch","8:17","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"691","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","AMCR","Corvus brachyrhynchos","Vocalize","8:17","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","70"
"692","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"693","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"694","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"695","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"696","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","AMCR","Corvus brachyrhynchos","Preen","8:20","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Grooming","70"
"697","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","HOSP","Passer domesticus","Perch","8:25","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"698","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Vocalize","8:29","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","70"
"699","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:29","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"700","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Perch","8:29","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","70"
"701","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:29","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"702","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:29","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"703","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","EUST","Sturnus vulgaris","Gape","8:29","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"704","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","CHSP","Spizella passerina","Peck","8:31","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"705","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","HOSP","Passer domesticus","Hop","8:33","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"706","S08","04/06/2024","8:15","8:35",18,1,2,"Tuesday","HOSP","Passer domesticus","Vocalize","8:35","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Territory_defense","36"
"707","S20","04/06/2024","9:12","9:32",19,1,2,"Tuesday",NA,"","","","","",NA,"COHA pair flyover. TUVU flyover. Very quiet (no construction, few birds, no cars). CHSP, AMRO, NOCA heard in backyards. ",NA,"Street",NA,NA,NA,""
"708","S21","04/06/2024","9:46","10:06",20,1,2,"Tuesday","SOSP","Melospiza melodia","Perch","9:49","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"X4 AMCR down the street. NOCA, AMRO, and REVI heard. GREG flyover. Cat.",NA,"Street",NA,NA,"Rest","30"
"709","S21","04/06/2024","9:46","10:06",20,1,2,"Tuesday","AMRO","Turdus migratorius","Carry food","10:02","Ground",NA,NA,"",NA,"Street",NA,NA,"Reproduction",NA
"710","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Glean","8:56","Tatarian honeysuckle","Lonicera tatarica",NA,"NOCA, AMRO, BLJA X2, EUST seen and heard. HOSP copulation on neighbour's roof. Squirrels fighting in almost every tree from ~ 8:46-9:00.",NA,"Street",NA,NA,"Foraging","2"
"711","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Glean","8:56","Tatarian honeysuckle","Lonicera tatarica",NA,"Tartarian honeysuckle: multi-stemmed in ROW (hedge).",NA,"Street",NA,NA,"Foraging","2"
"712","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Glean","8:59","Tatarian honeysuckle","Lonicera tatarica",NA,"",NA,"Street",NA,NA,"Foraging","2"
"713","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","AMRO","Turdus migratorius","Vocalize","9:01","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","60"
"714","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Vocalize","9:03","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","60"
"715","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Bill wipe","9:03","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","60"
"716","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","HOSP","Passer domesticus","Vocalize","9:04","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","60"
"717","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","AMRO","Turdus migratorius","Perch","9:04","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","96"
"718","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Hop","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","60"
"719","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Perch","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","60"
"720","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Preen","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","96"
"721","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Vocalize","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","96"
"722","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Preen","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","96"
"723","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","EUST","Sturnus vulgaris","Vocalize","9:05","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","96"
"724","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","AMRO","Turdus migratorius","Perch","9:05","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","44"
"725","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","AMRO","Turdus migratorius","Gape","9:05","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"726","S17","05/06/2024","8:46","9:06",21,1,2,"Wednesday ","NOCA","Cardinalis cardinalis","Vocalize","9:06","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","60"
"727","S11","10/06/2024","7:42","8:02",14,4,3,"Monday","AMRO","Turdus migratorius","Gape","7:54","Ground",NA,NA,"CHSP nest in hedge. Heard or saw AMCR, AMRO, ROPI, EUST, HOSP. Heron flyover.",NA,"Street",NA,NA,"Foraging",NA
"728","S11","10/06/2024","7:42","8:02",14,4,3,"Monday","CHSP","Spizella passerina","Glean","7:55","White elm","Ulmus americana",NA,"",NA,"Street",NA,NA,"Foraging","79"
"729","S11","10/06/2024","7:42","8:02",14,4,3,"Monday","HOSP","Passer domesticus","Peck","7:55","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"730","S11","10/06/2024","7:42","8:02",14,4,3,"Monday","CHSP","Spizella passerina","Glean","7:57","White elm","Ulmus americana",NA,"",NA,"Street",NA,NA,"Foraging","79"
"731","S11","10/06/2024","7:42","8:02",14,4,3,"Monday","CHSP","Spizella passerina","Vocalize","7:58","White elm","Ulmus americana",NA,"",NA,"Street",NA,NA,"Territory_defense","79"
"732","S05","10/06/2024","8:10","8:30",14,3,3,"Monday","HOSP","Passer domesticus","Vocalize","8:28","Norway maple","Acer platanoides",NA,"AMRO, EUST, ROPI, BCCH, HOSP, CHSW seen or heard. Sun came out at 8:14. Busy sidewalk.",NA,"Street",NA,NA,"Territory_defense","31"
"733","S05","10/06/2024","8:10","8:30",14,3,3,"Monday","HOSP","Passer domesticus","Hop","8:28","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","31"
"734","S05","10/06/2024","8:10","8:30",14,3,3,"Monday","HOSP","Passer domesticus","Vocalize","8:28","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","31"
"735","S05","10/06/2024","8:10","8:30",14,3,3,"Monday","HOSP","Passer domesticus","Hop","8:28","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","31"
"736","S05","10/06/2024","8:10","8:30",14,3,3,"Monday","AMRO","Turdus migratorius","Perch","8:29","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","28"
"737","S14","10/06/2024","9:11","9:31",15,3,3,"Monday","HOSP","Passer domesticus","Peck","9:21","European linden","Tilia × europaea",NA,"Construction. Heard CHSP, HOSP, CHSW. Low flying CHSWs. TUVU flyover. ",NA,"Street",NA,NA,"Foraging","57"
"738","S14","10/06/2024","9:11","9:31",15,3,3,"Monday","HOSP","Passer domesticus","Vocalize","9:21","European linden","Tilia × europaea",NA,"* blue spruce DBH = 44",NA,"Street",NA,NA,"Territory_defense","51"
"739","S14","10/06/2024","9:11","9:31",15,3,3,"Monday","HOSP","Passer domesticus","Hop","9:21","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Foraging","51"
"740","S14","10/06/2024","9:11","9:31",15,3,3,"Monday","EUST","Sturnus vulgaris","Perch","9:28","European linden","Tilia × europaea",NA,"",NA,"Street",NA,NA,"Rest","51"
"741","S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CHSP","Spizella passerina","Vocalize","7:11","Blue spruce","Picea pungens",NA,"Mist raining. NOCA, REVI (X2, loud in backyard in large trees), AMCR, SOSP, BLJA, AMRO, EUST, COGR, BCCH, CHSW heard or seen.",NA,"Street",NA,NA,"Territory_defense","6"
"742","S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","EUST","Sturnus vulgaris","Vocalize","7:12","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","79"
"743","S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","AMRO","Turdus migratorius","Perch","7:17","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","79"
"744","S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CEDW","Bombycilla cedrorum","Perch","7:20","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","30"
"745","S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CEDW","Bombycilla cedrorum","Perch","7:20","Norway maple","Acer platanoides",NA,"* approximation of DBH",NA,"Street",NA,NA,"Rest","30"
"746","S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CEDW","Bombycilla cedrorum","Perch","7:25","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Rest","30"
"747","S21","11/06/2024","7:05","7:25",12,4,2,"Tuesday","CEDW","Bombycilla cedrorum","Perch","7:25","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Rest","30"
"748","S03","11/06/2024","7:43","8:03",12,4,3,"Tuesday",NA,"","","","","",NA,"West Broadway is a very loud street, especially traffic noises. Misting rain. AMCR on pecking garbage can in right of way. SOSP, NOCA, EUST, COGR, BLJA, AMCR heard or seen. Possible COHA flyover down the street.",NA,"Street",NA,NA,NA,""
"749","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Vocalize","7:28","Bush honeysuckle","Diervilla lonicera",NA,"Heard or saw NOCA, CHSW (flying low and vocalizing loudly), EUST, HOSP. Lots of squirrels.",NA,"Street",NA,NA,"Territory_defense","2"
"750","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Preen","7:28","Bush honeysuckle","Diervilla lonicera",NA,"",NA,"Street",NA,NA,"Grooming","2"
"751","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Vocalize","7:28","Bush honeysuckle","Diervilla lonicera",NA,"",NA,"Street",NA,NA,"Territory_defense","2"
"752","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Hop","7:30","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"753","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","WBNU","Sitta carolinensis","Vocalize","7:32","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","72"
"754","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","WBNU","Sitta carolinensis","Peck","7:32","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Foraging","72"
"755","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","HOSP","Passer domesticus","Perch","7:35","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","72"
"756","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","EUST","Sturnus vulgaris","Vocalize","7:39","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Territory_defense","36"
"757","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","EUST","Sturnus vulgaris","Vocalize","7:39","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Territory_defense","36"
"758","S08","13/06/2024","7:21","7:41",15,1,1,"Thursday","EUST","Sturnus vulgaris","Vocalize","7:39","Autumn blaze maple","Acer x freemanii 'Autumn Blaze'",NA,"",NA,"Street",NA,NA,"Territory_defense","36"
"759","S20","13/06/2024","7:53","8:13",16,1,1,"Thursday","CHSP","Spizella passerina","Perch","7:55","Norway maple","Acer platanoides",NA,"Heard or saw AMCR, CHSW, NOCA, EUST, CHSP, AMRO, HOSP. Birds were primarily in backyards on other side of the street",NA,"Street",NA,NA,"Rest","24"
"760","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Perch","9:42","Silver maple","Acer saccharinum",NA,"Heard or saw BLJA, NOCA, CHSP, AMRO, AMCR, ROPI, SOSP, BCCH, CHSW, EUST.",NA,"Street",NA,NA,"Rest","63"
"761","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Perch","9:42","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","63"
"762","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Vocalize","9:44","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","64"
"763","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Vocalize","9:46","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","76"
"764","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","AMRO","Turdus migratorius","Gape","9:48","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"765","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Peck","9:48","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","56"
"766","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Vocalize","9:48","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Territory_defense","56"
"767","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Perch","9:51","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Rest","56"
"768","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Bill wipe","9:53","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Grooming","76"
"769","S12","13/06/2024","9:38","9:50",19,1,2,"Thursday","HOSP","Passer domesticus","Peck","9:53","Silver maple","Acer saccharinum",NA,"",NA,"Street",NA,NA,"Foraging","76"
"770","S02","19/06/2024","6:58","7:18",26,4,1,"Wednesday ",NA,"","","","","",NA,"CHSW, HOSP, AMCR, BCCH, AMRO, AMGO, NOCA, CHSP seen or heard.",NA,"Street",NA,NA,NA,""
"771","S16","19/06/2024","8:56","9:16",28,1,2,"Wednesday ",NA,"","","","","",NA,"Street mostly quiet. All Norway maples. NOCA, SOSP, EUST, HOSP, CHSW, BCCH, CHSP, AMRO seen or heard. TUVU flyover.",NA,"Street",NA,NA,NA,""
"772","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","AMRO","Turdus migratorius","Gape","7:17","Ground",NA,NA,"4 observations of WBNU on Norway maple across the street. REVI in the big ash in the backyard. NOCA, REVI, HOFI, BCCH, EUST, HOSP, SOSP, CHSP, AMRO, CHSW, WBNU heard or seen.",NA,"Street",NA,NA,"Foraging",NA
"773","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","CHSP","Spizella passerina","Peck","7:18","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"774","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","HOFI","Haemorhous mexicanus","Perch","7:18","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Rest","50"
"775","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","CHSP","Spizella passerina","Perch","7:19","Honey locust","Gleditsia triacanthos",NA,"",NA,"Street",NA,NA,"Rest","3"
"776","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","CHSP","Spizella passerina","Perch","7:19","Honey locust","Gleditsia triacanthos",NA,"",NA,"Street",NA,NA,"Rest","3"
"777","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","HOSP","Passer domesticus","Vocalize","7:21","Honey locust","Gleditsia triacanthos",NA,"",NA,"Street",NA,NA,"Territory_defense","3"
"778","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","HOSP","Passer domesticus","Ground forage","7:21","Ground",NA,NA,"",NA,"Street",NA,NA,"Foraging",NA
"779","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","HOFI","Haemorhous mexicanus","Vocalize","7:24","Norway maple","Acer platanoides",NA,"",NA,"Street",NA,NA,"Territory_defense","50"
"780","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","BCCH","Poecile atricapillus","Vocalize","7:36","Norway spruce","Picea abies",NA,"",NA,"Street",NA,NA,"Territory_defense","35"
"781","S18","20/06/2024","7:16","7:36",27,1,2,"Thursday","BCCH","Poecile atricapillus","Peck","7:36","Norway spruce","Picea abies",NA,"",NA,"Street",NA,NA,"Foraging","35"
