Species2,Family2,Order2,Avibase_id,Inferred,MainDiet,MainNiche,Pa,Pt,Ne,Se,Fr,In,Ap,Vt,Ca,PAG,PAS,PAD,PEL,PGR,NAE,NGL,SEL,SGR,FAE,FGL,FGR,IAE,ISA,ISS,ISG,IVS,IGE,IGG,APA,APL,APP,APG,APS,APD,VAE,VAS,VPE,VGE,VGG,CAQ,CGR
Locustella chengi,Locustellidae,Passeriformes,AVIBASE-E2715929,2,In,Generalist,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella davidi,Locustellidae,Passeriformes,AVIBASE-A3DA71AE,0,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella disturbans,Locustellidae,Passeriformes,AVIBASE-954948C3,2,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella fluviatilis,Locustellidae,Passeriformes,AVIBASE-2B020CA0,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella idonea,Locustellidae,Passeriformes,AVIBASE-AACE84D1,1,In,Generalist,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella kashmirensis,Locustellidae,Passeriformes,AVIBASE-6F6DA65C,2,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella lanceolata,Locustellidae,Passeriformes,AVIBASE-10A37318,0,In,Generalist,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,12,8,0,0,0,0,0,0,0,0,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella luscinioides,Locustellidae,Passeriformes,AVIBASE-2D46BB98,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella luteoventris,Locustellidae,Passeriformes,AVIBASE-79094AD6,1,In,Generalist,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella major,Locustellidae,Passeriformes,AVIBASE-0EB857AC,0,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella mandelli,Locustellidae,Passeriformes,AVIBASE-9D31EB97,1,In,Generalist,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella montis,Locustellidae,Passeriformes,AVIBASE-C537F2F2,2,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella musculus,Locustellidae,Passeriformes,AVIBASE-C5D95D65,2,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella naevia,Locustellidae,Passeriformes,AVIBASE-BC0E4C9F,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella portenta,Locustellidae,Passeriformes,AVIBASE-07B21B75,2,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella seebohmi,Locustellidae,Passeriformes,AVIBASE-E38055D6,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella tacsanowskia,Locustellidae,Passeriformes,AVIBASE-AD2C0444,0,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Locustella thoracica,Locustellidae,Passeriformes,AVIBASE-21589EE3,2,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Malia grata,Locustellidae,Passeriformes,AVIBASE-974B0A63,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Megalurus palustris,Locustellidae,Passeriformes,AVIBASE-CE6A2FED,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Poodytes albolimbatus,Locustellidae,Passeriformes,AVIBASE-EF8973E3,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Poodytes carteri,Locustellidae,Passeriformes,AVIBASE-BA50CCD7,0,In,IGG,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0
Poodytes gramineus,Locustellidae,Passeriformes,AVIBASE-297C0D49,0,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Poodytes punctatus,Locustellidae,Passeriformes,AVIBASE-8D80B965,0,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0,0,0,0,0,0,0,0,0,0,0,0,0
Robsonius rabori,Locustellidae,Passeriformes,AVIBASE-A06552F5,2,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Robsonius sorsogonensis,Locustellidae,Passeriformes,AVIBASE-31259EA5,0,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Robsonius thompsoni,Locustellidae,Passeriformes,AVIBASE-A071F50B,2,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Schoenicola platyurus,Locustellidae,Passeriformes,AVIBASE-63CBD04F,0,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Schoenicola striatus,Locustellidae,Passeriformes,AVIBASE-F0EECB8B,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Machaerirhynchus flaviventer,Machaerirhynchidae,Passeriformes,AVIBASE-A7DBA3E6,0,In,Generalist,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Machaerirhynchus nigripectus,Machaerirhynchidae,Passeriformes,AVIBASE-7A20EBB0,0,In,Generalist,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,50,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Achaetops pycnopygius,Macrosphenidae,Passeriformes,AVIBASE-35C5E4AF,0,In,IGE,0,0,0,10,10,80,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cryptillas victorini,Macrosphenidae,Passeriformes,AVIBASE-E3C55435,0,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
Graueria vittata,Macrosphenidae,Passeriformes,AVIBASE-07AE29DF,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hylia prasina,Macrosphenidae,Passeriformes,AVIBASE-98BA31AA,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,60,10,0,0,0,0,0,0,0,0,0,0,0,0,0
Macrosphenus concolor,Macrosphenidae,Passeriformes,AVIBASE-E5CA98CA,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macrosphenus flavicans,Macrosphenidae,Passeriformes,AVIBASE-931B81D9,0,In,IGE,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macrosphenus kempi,Macrosphenidae,Passeriformes,AVIBASE-CE04A51B,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Macrosphenus kretschmeri,Macrosphenidae,Passeriformes,AVIBASE-D8BFA987,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Macrosphenus pulitzeri,Macrosphenidae,Passeriformes,AVIBASE-AD967279,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Melocichla mentalis,Macrosphenidae,Passeriformes,AVIBASE-1478AA79,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pholidornis rushiae,Macrosphenidae,Passeriformes,AVIBASE-798648B9,0,In,IGE,0,0,0,30,0,70,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,7,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphenoeacus afer,Macrosphenidae,Passeriformes,AVIBASE-8EE724E4,0,In,IGE,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvietta brachyura,Macrosphenidae,Passeriformes,AVIBASE-7542C6F1,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvietta denti,Macrosphenidae,Passeriformes,AVIBASE-AA48D853,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvietta isabellina,Macrosphenidae,Passeriformes,AVIBASE-6B9529AE,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvietta leucophrys,Macrosphenidae,Passeriformes,AVIBASE-489FFCA9,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvietta philippae,Macrosphenidae,Passeriformes,AVIBASE-0B44E704,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvietta rufescens,Macrosphenidae,Passeriformes,AVIBASE-BA12CD7F,0,In,IGE,0,0,0,10,0,90,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvietta ruficapilla,Macrosphenidae,Passeriformes,AVIBASE-98D10978,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvietta virens,Macrosphenidae,Passeriformes,AVIBASE-83E5801B,0,In,IGE,0,0,0,10,10,80,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sylvietta whytii,Macrosphenidae,Passeriformes,AVIBASE-A9030503,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryoscopus angolensis,Malaconotidae,Passeriformes,AVIBASE-201E1243,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryoscopus cubla,Malaconotidae,Passeriformes,AVIBASE-00855728,0,In,Generalist,0,10,0,0,20,60,0,10,0,0,0,0,10,0,0,0,0,0,0,20,0,0,6,0,6,0,48,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Dryoscopus gambensis,Malaconotidae,Passeriformes,AVIBASE-7DE7F0ED,0,In,IGE,0,10,0,0,0,90,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryoscopus pringlii,Malaconotidae,Passeriformes,AVIBASE-706FEEB4,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryoscopus sabini,Malaconotidae,Passeriformes,AVIBASE-DEE6CC4D,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dryoscopus senegalensis,Malaconotidae,Passeriformes,AVIBASE-AFE5B0C4,0,In,IGE,0,0,0,0,0,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,81,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Laniarius aethiopicus,Malaconotidae,Passeriformes,AVIBASE-EBC3B53B,2,In,Generalist,0,0,0,0,20,60,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,24,30,0,0,0,0,0,0,0,0,0,14,6,0,0
Laniarius amboimensis,Malaconotidae,Passeriformes,AVIBASE-EB2CB5F5,1,In,IGE,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,72,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius atrococcineus,Malaconotidae,Passeriformes,AVIBASE-9B33F957,0,In,Generalist,0,0,0,20,20,60,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,6,0,0,18,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius atroflavus,Malaconotidae,Passeriformes,AVIBASE-0D6B8ACA,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius barbarus,Malaconotidae,Passeriformes,AVIBASE-5B3BD7A0,0,In,Generalist,0,0,0,0,0,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,36,0,0,0,0,0,0,0,0,0,6,4,0,0
Laniarius bicolor,Malaconotidae,Passeriformes,AVIBASE-1776533D,0,In,Generalist,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,18,45,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius brauni,Malaconotidae,Passeriformes,AVIBASE-EDE3A983,1,In,IGE,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,72,18,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius erythrogaster,Malaconotidae,Passeriformes,AVIBASE-5E822C9C,0,In,IGE,0,0,0,0,10,70,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,20,0,0,0
Laniarius ferrugineus,Malaconotidae,Passeriformes,AVIBASE-2849059D,0,In,Generalist,0,0,0,10,10,60,0,20,0,0,0,0,0,0,0,0,10,0,0,10,0,0,6,0,0,0,36,18,0,0,0,0,0,0,0,0,0,14,6,0,0
Laniarius fuelleborni,Malaconotidae,Passeriformes,AVIBASE-EA283BA8,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius funebris,Malaconotidae,Passeriformes,AVIBASE-0868B50D,0,In,Generalist,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius holomelas,Malaconotidae,Passeriformes,AVIBASE-5E8D59E5,2,In,IGE,0,0,0,0,0,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Laniarius leucorhynchus,Malaconotidae,Passeriformes,AVIBASE-3402C9BB,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius luehderi,Malaconotidae,Passeriformes,AVIBASE-5AF20251,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius major,Malaconotidae,Passeriformes,AVIBASE-07F940AA,2,In,Generalist,0,0,0,0,20,60,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,24,30,0,0,0,0,0,0,0,0,0,14,6,0,0
Laniarius mufumbiri,Malaconotidae,Passeriformes,AVIBASE-1E5D636D,0,In,IGE,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius nigerrimus,Malaconotidae,Passeriformes,AVIBASE-E7DC526A,2,In,Generalist,0,0,0,0,20,60,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,24,30,0,0,0,0,0,0,0,0,0,14,6,0,0
Laniarius poensis,Malaconotidae,Passeriformes,AVIBASE-73E1A69A,2,In,IGE,0,0,0,0,0,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Laniarius ruficeps,Malaconotidae,Passeriformes,AVIBASE-C59DFD44,0,In,Generalist,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius sublacteus,Malaconotidae,Passeriformes,AVIBASE-0133C47B,2,In,Generalist,0,0,0,0,20,60,0,20,0,0,0,0,0,0,0,0,0,0,0,20,0,0,6,0,0,0,24,30,0,0,0,0,0,0,0,0,0,14,6,0,0
Laniarius turatii,Malaconotidae,Passeriformes,AVIBASE-E294BEED,0,In,Generalist,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,36,45,0,0,0,0,0,0,0,0,0,0,0,0,0
Laniarius willardi,Malaconotidae,Passeriformes,AVIBASE-6F6CFDE9,2,In,IGE,0,0,0,0,0,90,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,10,0,0,0
Malaconotus alius,Malaconotidae,Passeriformes,AVIBASE-9941D6E1,1,In,IGE,0,0,0,0,0,70,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,30,0,0,0
Malaconotus blanchoti,Malaconotidae,Passeriformes,AVIBASE-641068BB,0,In,Generalist,0,0,0,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,42,12,0,0,0,0,0,0,0,0,0,32,8,0,0
Malaconotus cruentus,Malaconotidae,Passeriformes,AVIBASE-2714B2A7,0,In,IGE,0,0,0,10,0,60,0,30,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,30,0,0,0
Malaconotus gladiator,Malaconotidae,Passeriformes,AVIBASE-5C543B0A,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Malaconotus lagdeni,Malaconotidae,Passeriformes,AVIBASE-ADFACA26,0,In,IGE,0,0,0,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,40,0,0,0
Malaconotus monteiri,Malaconotidae,Passeriformes,AVIBASE-AE3EFAF9,1,Vt,VGE,0,0,0,0,0,40,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,60,0,0,0
Nilaus afer,Malaconotidae,Passeriformes,AVIBASE-967545BC,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhodophoneus cruentus,Malaconotidae,Passeriformes,AVIBASE-8B8AC14A,0,In,IGG,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0
Tchagra australis,Malaconotidae,Passeriformes,AVIBASE-4F9D43DE,0,In,Generalist,0,0,0,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,42,0,0,0,0,0,0,0,0,0,8,32,0,0
Tchagra jamesi,Malaconotidae,Passeriformes,AVIBASE-FA7A6D02,0,In,IGG,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0
Tchagra minutus,Malaconotidae,Passeriformes,AVIBASE-7DCA1C1E,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,70,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Tchagra senegalus,Malaconotidae,Passeriformes,AVIBASE-022798AB,0,In,Generalist,0,0,0,0,10,70,0,20,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,7,7,49,0,0,0,0,0,0,0,0,0,4,16,0,0
Tchagra tchagra,Malaconotidae,Passeriformes,AVIBASE-2507F6F4,0,In,IGG,0,0,0,0,20,80,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,16,64,0,0,0,0,0,0,0,0,0,0,0,0,0
Telophorus bocagei,Malaconotidae,Passeriformes,AVIBASE-EF5EDE6D,0,In,IGE,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telophorus dohertyi,Malaconotidae,Passeriformes,AVIBASE-0BC36521,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Telophorus kupeensis,Malaconotidae,Passeriformes,AVIBASE-456567FF,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telophorus multicolor,Malaconotidae,Passeriformes,AVIBASE-3703187C,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telophorus nigrifrons,Malaconotidae,Passeriformes,AVIBASE-5CE2F0DC,0,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,10,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telophorus olivaceus,Malaconotidae,Passeriformes,AVIBASE-89A9E67C,0,In,IGE,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telophorus sulfureopectus,Malaconotidae,Passeriformes,AVIBASE-F3DCCA8F,0,In,IGE,0,0,0,0,10,90,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Telophorus viridis,Malaconotidae,Passeriformes,AVIBASE-ACDC8DEE,2,In,IGE,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0,0,0,0,0,0,0,0,0,0,0
Telophorus zeylonus,Malaconotidae,Passeriformes,AVIBASE-D194C523,0,In,Generalist,0,0,0,10,10,70,0,10,0,0,0,0,0,0,0,0,2,8,0,2,8,0,7,0,0,0,21,42,0,0,0,0,0,0,0,0,0,2,8,0,0
Amytornis ballarae,Maluridae,Passeriformes,AVIBASE-B6493526,0,Omnivore,Generalist,0,0,0,30,30,40,0,0,0,0,0,0,0,0,0,0,0,30,0,0,30,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0
Amytornis barbatus,Maluridae,Passeriformes,AVIBASE-DF425A48,0,Omnivore,Generalist,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,0,0,0,0,0,0,0,0
Amytornis dorotheae,Maluridae,Passeriformes,AVIBASE-715A8FDD,0,Omnivore,Generalist,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0
Amytornis goyderi,Maluridae,Passeriformes,AVIBASE-DEF58D26,0,Se,Generalist,0,0,0,60,0,40,0,0,0,0,0,0,0,0,0,0,12,48,0,0,0,0,0,0,0,0,8,32,0,0,0,0,0,0,0,0,0,0,0,0,0
